account_id,hospital_id,hospital_name,metric_date,smartplace_inflow,metadata
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-05-18,79,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-05-19,52,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-05-20,46,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-05-21,38,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-05-22,41,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-05-23,41,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-05-24,79,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-05-25,95,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-05-26,69,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-05-27,44,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-05-28,60,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-05-29,63,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-05-30,48,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-05-31,51,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-01,74,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-02,61,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-03,59,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-04,70,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-05,33,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-06,42,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-07,55,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-08,32,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-09,44,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-10,41,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-11,35,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-12,29,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-13,35,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-14,44,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-15,55,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-16,31,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-17,51,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-18,41,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-19,23,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-20,47,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-21,44,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-22,35,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-23,37,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-24,50,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-25,32,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-26,31,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-27,43,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-28,43,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-29,56,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-06-30,67,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-01,35,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-02,57,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-03,31,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-04,49,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-05,61,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-06,55,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-07,55,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-08,27,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-09,31,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-10,38,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-11,45,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-12,42,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-13,43,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-14,48,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-15,39,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-16,38,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-17,30,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-18,35,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-19,42,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-20,28,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-21,37,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-22,35,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-23,40,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-24,17,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-25,55,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-26,50,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-27,62,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-28,51,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-29,58,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-30,46,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-07-31,44,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-01,51,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-02,43,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-03,62,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-04,38,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-05,54,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-06,37,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-07,29,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-08,36,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-09,40,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-10,76,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-11,70,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-12,37,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-13,28,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-14,59,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-15,69,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-16,42,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-17,37,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-18,57,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-19,55,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-20,60,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-21,28,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-22,35,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-23,33,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-24,53,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-25,60,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-26,47,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-27,39,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-28,42,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-29,33,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-30,35,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-08-31,55,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-01,50,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-02,37,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-03,29,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-04,33,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-05,43,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-06,24,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-07,38,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-08,59,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-09,42,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-10,41,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-11,25,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-12,36,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-13,39,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-14,53,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-15,74,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-16,52,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-17,43,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-18,31,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-19,63,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-20,37,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-21,39,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-22,53,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-23,54,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-24,49,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-25,36,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-26,41,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-27,51,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-28,52,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-29,74,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-09-30,38,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-01,39,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-02,46,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-03,63,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-04,36,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-05,48,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-06,53,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-07,56,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-08,51,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-09,23,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-10,63,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-11,49,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-12,36,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-13,39,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-14,39,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-15,48,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-16,25,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-17,40,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-18,30,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-19,41,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-20,50,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-21,47,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-22,37,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-23,25,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-24,59,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-25,104,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-26,90,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-27,34,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-28,55,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-29,50,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-30,26,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-10-31,34,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-01,56,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-02,46,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-03,57,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-04,54,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-05,40,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-06,19,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-07,68,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-08,43,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-09,54,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-10,46,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-11,30,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-12,36,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-13,21,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-14,39,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-15,30,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-16,58,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-17,44,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-18,34,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-19,45,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-20,29,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-21,54,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-22,48,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-23,72,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-24,44,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-25,36,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-26,51,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-27,36,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-28,43,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-29,61,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-11-30,47,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-01,45,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-02,42,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-03,37,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-04,31,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-05,35,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-06,32,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-07,36,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-08,53,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-09,42,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-10,28,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-11,38,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-12,42,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-13,21,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-14,49,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-15,23,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-16,37,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-17,42,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-18,30,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-19,41,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-20,34,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-21,35,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-22,57,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-23,44,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-24,47,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-25,20,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-26,40,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-27,44,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-28,29,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-29,55,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-30,50,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2024-12-31,33,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-01,23,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-02,39,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-03,41,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-04,59,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-05,48,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-06,38,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-07,34,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-08,33,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-09,56,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-10,77,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-11,37,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-12,46,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-13,35,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-14,38,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-15,34,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-16,55,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-17,55,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-18,52,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-19,40,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-20,43,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-21,53,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-22,40,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-23,51,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-24,27,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-25,49,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-26,89,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-27,43,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-28,23,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-29,18,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-30,66,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-01-31,60,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-02-01,58,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-02-02,46,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-02-03,57,{}
b_amc,c485b488-0968-4983-a1e5-7b46568833c4,,2025-02-04,55,{}
